time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.17,0.0,-11.240000000000066,-11.240000000000066,-11.239999999999952,-11.240000000000066,-11.240000000000066,-11.240000000000009,-11.240000000000009,0.36882403570225675,0.36912735018808207,0.36912735018808207,0.36912735018808207,0.36882403570225675,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.1766,0.017330000000000005,-11.208782935419777,-11.20848077360398,-11.208479024031817,-11.20848077360398,-11.208782935419777,-11.23995122128025,-11.239951221280137,0.3610786592347749,0.3613947335633223,0.3613947385850715,0.3613947335633223,0.3610786592347749,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.1832,0.03532000000000001,-11.176707841881466,-11.175552724735837,-11.175540764823893,-11.175552724735837,-11.176707841881466,-11.239814206882215,-11.239814206881988,0.3538774662066291,0.35420790338597097,0.3542079378490866,0.35420790338597097,0.3538774662066291,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.18980000000000002,0.05397000000000001,-11.143779897709805,-11.141222793075144,-11.141184874767646,-11.141222793075144,-11.143779897709805,-11.239586826761354,-11.23958682676107,0.3472080117285419,0.34755442739586667,0.34755453707320055,0.34755442739586667,0.3472080117285419,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.19640000000000002,0.07328000000000003,-11.1100064202152,-11.105500068713013,-11.10541348579585,-11.105500068713013,-11.1100064202152,-11.239266975507917,-11.239266975507633,0.34105710611469914,0.34142112720996476,0.3414213785596803,0.34142112720996476,0.34105710611469914,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.203,0.09325000000000003,-11.075395905937626,-11.06839486058061,-11.068230264528836,-11.06839486058061,-11.075395905937626,-11.238852576092711,-11.238852576092427,0.3354108784632784,0.3357941417502771,0.33579462124082166,0.3357941417502771,0.3354108784632784,0.0,0.0,0.0,0.0,0.0
0.5999999999999999,0.2096,0.11388000000000002,-11.039957877131883,-11.029918564831576,-11.029640268303524,-11.029918564831576,-11.039957877131883,-11.23834158281096,-11.23834158281062,0.3302548454698943,0.330658995971232,0.3306598093986331,0.330658995971232,0.3302548454698943,0.0,0.0,0.0,0.0,0.0
0.6999999999999995,0.21619999999999998,0.13517,-11.003702770817824,-10.990083572793822,-10.989649841517405,-10.990083572793822,-11.003702770817824,-11.237731983874085,-11.237731983873687,0.3255739858684165,0.32600067524631626,0.32600194704422436,0.32600067524631626,0.3255739858684165,0.0,0.0,0.0,0.0,0.0
0.7999999999999992,0.22279999999999994,0.15711999999999998,-10.966641837783754,-10.948903186254654,-10.948266520049287,-10.948903186254654,-10.966641837783754,-11.237021803702078,-11.237021803701623,0.3213528184801119,0.3218037033857341,0.32180557592893816,0.3218037033857341,0.3213528184801119,0.0,0.0,0.0,0.0,0.0
0.8999999999999988,0.22939999999999994,0.17973,-10.928787046742684,-10.906391535514672,-10.905498939120491,-10.906391535514672,-10.928787046742684,-11.236209104935995,-11.23620910493554,0.317575481933458,0.3180522223437477,0.3180548552462684,0.3180522223437477,0.317575481933458,0.0,0.0,0.0,0.0,0.0
