time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.2,0.0,-10.00000000000017,-10.00000000000017,-10.000000000000057,-10.00000000000017,-10.00000000000017,-10.0,-10.0,0.3092535198458407,0.3096113238483676,0.3096113238483676,0.3096113238483676,0.3092535198458407,0.0,0.0,0.0,0.0,0.0
0.1,0.2,0.020000000000000004,-9.962482801843692,-9.961997053596917,-9.961992566954223,-9.961997053596917,-9.962482801843692,-9.99992141712903,-9.99992141712903,0.3173150944542657,0.31767432322444306,0.3176743362684832,0.31767432322444306,0.3173150944542657,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.04000000000000001,-9.925870811682728,-9.924266300493798,-9.924244213994768,-9.924266300493798,-9.925870811682728,-9.99974042239893,-9.99974042239893,0.3251292321719499,0.32549171540152605,0.3254917794711072,0.32549171540152605,0.3251292321719499,0.0,0.0,0.0,0.0,0.0
0.3,0.2,0.06000000000000001,-9.890128801410754,-9.886807198720078,-9.886746574848985,-9.886807198720078,-9.890128801410754,-9.999459759456897,-9.99945975945684,0.3327066036185872,0.3330740591136083,0.333074234596392,0.3330740591136083,0.3327066036185872,0.0,0.0,0.0,0.0,0.0
0.39999999999999997,0.2,0.08000000000000002,-9.855223952448341,-9.849619911084346,-9.849492772988015,-9.849619911084346,-9.855223952448341,-9.999082071304258,-9.999082071304315,0.3400572954022715,0.34043133568090456,0.34043170293158426,0.34043133568090456,0.3400572954022715,0.0,0.0,0.0,0.0,0.0
0.49999999999999994,0.2,0.10000000000000003,-9.821124950932301,-9.812704488604709,-9.812476549925464,-9.812704488604709,-9.821124950932301,-9.998609905050614,-9.998609905050671,0.3471908513329815,0.3475729897583807,0.3475736468561228,0.3475729897583807,0.3471908513329815,0.0,0.0,0.0,0.0,0.0
0.6,0.2,0.12000000000000005,-9.78780184050163,-9.776060804267217,-9.7756921472631,-9.776060804267217,-9.78780184050163,-9.998045716052559,-9.998045716052616,0.35411630782742004,0.3545079643390541,0.35450902502623305,0.3545079643390541,0.35411630782742004,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.2,0.14000000000000007,-9.755225939855563,-9.739688546873367,-9.739134252042334,-9.739688546873367,-9.755225939855563,-9.997391871784828,-9.997391871784885,0.3608422262796923,0.36124473275951074,0.3612463245477207,0.36124473275951074,0.3608422262796923,0.0,0.0,0.0,0.0,0.0
0.8000000000000002,0.2,0.1600000000000001,-9.723369776228083,-9.70358722671773,-9.702797956935399,-9.70358722671773,-9.723369776228083,-9.996650655506073,-9.99665065550613,0.3673767229735336,0.36779132827505406,0.3677935907056116,0.36779132827505406,0.3673767229735336,0.0,0.0,0.0,0.0,0.0
0.9000000000000002,0.2,0.1800000000000001,-9.692207026014557,-9.667756184682162,-9.666678726716214,-9.667756184682162,-9.692207026014557,-9.995824269744219,-9.995824269744276,0.3737274968065357,0.3741553714711321,0.3741584545182083,0.3741553714711321,0.3737274968065357,0.0,0.0,0.0,0.0,0.0
1.0000000000000002,0.2,0.20000000000000012,-9.661712460075023,-9.632194602467905,-9.630772368514613,-9.632194602467905,-9.661712460075023,-9.994914839616854,-9.994914839616968,0.37990185501635565,0.3803440956988789,0.38034815830452684,0.3803440956988789,0.37990185501635565,0.0,0.0,0.0,0.0,0.0
1.1000000000000003,0.2,0.22000000000000014,-9.631861892676966,-9.596901513130774,-9.595075004927082,-9.596901513130774,-9.631861892676966,-9.9939244159969,-9.993924415997014,0.3859067370713621,0.3863643706953964,0.38636957942638284,0.3863643706953964,0.3859067370713621,0.0,0.0,0.0,0.0,0.0
1.2000000000000004,0.2,0.24000000000000016,-9.602632133474799,-9.561875811537107,-9.559583049394632,-9.561875811537107,-9.602632133474799,-9.992854978533387,-9.9928549785335,0.39174873687260775,0.3922227245339647,0.3922292523512893,0.3922227245339647,0.39174873687260775,0.0,0.0,0.0,0.0,0.0
1.3000000000000005,0.2,0.2600000000000002,-9.574000942187467,-9.527116264554763,-9.524293183539953,-9.527116264554763,-9.574000942187467,-9.991708438535511,-9.991708438535625,0.3974341234011826,0.3979253640368174,0.39793338916946147,0.3979253640368174,0.3974341234011826,0.0,0.0,0.0,0.0,0.0
1.4000000000000006,0.2,0.2800000000000002,-9.545946985688374,-9.49262152083412,-9.489202336226867,-9.49262152083412,-9.545946985688374,-9.990486641727216,-9.99048664172733,0.4029688599337581,0.4034781937720095,0.40348789868699164,0.4034781937720095,0.4029688599337581,0.0,0.0,0.0,0.0,0.0
