time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.17,0.0,-11.270000000000039,-11.270000000000039,-11.270000000000095,-11.270000000000039,-11.270000000000039,-11.269999999999982,-11.269999999999982,0.36873827794661745,0.36904158397541437,0.36904158397541437,0.36904158397541437,0.36873827794661745,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.1766,0.017330000000000005,-11.238780529233168,-11.238478343213387,-11.238476593499797,-11.238478343213387,-11.238780529233168,-11.269951217518837,-11.26995121751861,0.36099255936511393,0.36130862513128653,0.361308630154285,0.36130862513128653,0.36099255936511393,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.1832,0.03532000000000001,-11.206702970278002,-11.20554776230631,-11.205535801446615,-11.20554776230631,-11.206702970278002,-11.2698141925693,-11.269814192569072,0.35379103478358326,0.35412146369770675,0.35412149816946,0.35412146369770675,0.35379103478358326,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.18980000000000002,0.05397000000000001,-11.173772501324777,-11.171215197073934,-11.171177275786874,-11.171215197073934,-11.173772501324777,-11.269586794961072,-11.269586794960674,0.3471212597498042,0.3474676678693563,0.3474677775744577,0.3474676678693563,0.3471212597498042,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.19640000000000002,0.07328000000000003,-11.139996439668494,-11.135489737842136,-11.13540314815998,-11.135489737842136,-11.139996439668494,-11.269266919138829,-11.269266919138431,0.34097004491559557,0.3413340596167291,0.34133431103073436,0.3413340596167291,0.34097004491559557,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.203,0.09325000000000003,-11.105383281883121,-11.098381693812541,-11.098217084947294,-11.098381693812541,-11.105383281883121,-11.268852487928143,-11.268852487927688,0.33532351962859114,0.3357067781253856,0.33570725773981097,0.3357067781253856,0.33532351962859114,0.0,0.0,0.0,0.0,0.0
0.5999999999999999,0.2096,0.11388000000000002,-11.069942550305768,-11.059902461452566,-11.059624143312703,-11.059902461452566,-11.069942550305768,-11.26834145547997,-11.268341455479458,0.33016720075514583,0.3305713485327842,0.3305721621723811,0.3305713485327842,0.33016720075514583,0.0,0.0,0.0,0.0,0.0
0.6999999999999995,0.21619999999999998,0.13517,-11.033684682080946,-11.0200644324363,-11.01963066754547,-11.0200644324363,-11.033684682080946,-11.267731809862084,-11.26773180986146,0.32548606712966716,0.3259127563235005,0.325914028456202,0.3259127563235005,0.32548606712966716,0.0,0.0,0.0,0.0,0.0
0.7999999999999992,0.22279999999999994,0.15711999999999998,-10.996620928160894,-10.978880908933377,-10.978244193474382,-10.978880908933377,-10.996620928160894,-11.267021575351293,-11.267021575350668,0.3212646376114679,0.32171552535463366,0.32171739839496444,0.32171552535463366,0.3212646376114679,0.0,0.0,0.0,0.0,0.0
0.8999999999999988,0.22939999999999994,0.17973,-10.958763257454905,-10.936366021654806,-10.935473356307284,-10.936366021654806,-10.958763257454905,-11.26620881444694,-11.266208814446259,0.3174870508116066,0.317963797570237,0.31796643117731554,0.317963797570237,0.3174870508116066,0.0,0.0,0.0,0.0,0.0
0.9999999999999984,0.2359999999999999,0.20299999999999996,-10.92012426510189,-10.892534649795039,-10.891327800968725,-10.892534649795039,-10.92012426510189,-11.265291629616684,-11.265291629615774,0.314137144865084,0.3146414127776255,0.3146449831491918,0.3146414127776255,0.314137144865084,0.0,0.0,0.0,0.0,0.0
1.099999999999998,0.24259999999999987,0.22692999999999997,-10.880717084572098,-10.847402342746761,-10.845818094732635,-10.847402342746761,-10.880717084572098,-11.26426816478812,-11.264268164786984,0.3111985359218683,0.31173198715679673,0.3117366863209725,0.31173198715679673,0.3111985359218683,0.0,0.0,0.0,0.0,0.0
1.1999999999999977,0.24919999999999987,0.2515199999999999,-10.84055530362474,-10.800985243698221,-10.798955642237047,-10.800985243698221,-10.84055530362474,-11.26313660659764,-11.26313660659639,0.30865469428823844,0.30921898943269827,0.30922502453918693,0.30921898943269827,0.30865469428823844,0.0,0.0,0.0,0.0,0.0
1.2999999999999974,0.2557999999999998,0.2767699999999999,-10.799652884176282,-10.753300015352579,-10.750752603089381,-10.753300015352579,-10.799652884176282,-11.261895185406388,-11.261895185404967,0.30648901737246936,0.3070858138623611,0.30709340647484934,0.3070858138623611,0.30648901737246936,0.0,0.0,0.0,0.0,0.0
1.399999999999997,0.2623999999999998,0.3026799999999998,-10.758024086237242,-10.7043637680286,-10.701221812233484,-10.7043637680286,-10.758024086237242,-11.260542176096749,-11.260542176095328,0.30468489878038785,0.3053158493809066,0.30532523477253465,0.3053158493809066,0.30468489878038785,0.0,0.0,0.0,0.0,0.0
1.4999999999999967,0.2689999999999998,0.32924999999999977,-10.715683396022257,-10.654193990392741,-10.650376703303152,-10.654193990392741,-10.715683396022257,-11.259075898661706,-11.259075898660114,0.30322579307214537,0.3038925444161842,0.30390397086990945,0.3038925444161842,0.30322579307214537,0.0,0.0,0.0,0.0,0.0
1.5999999999999963,0.27559999999999973,0.35647999999999985,-10.672645458303748,-10.602808483022443,-10.598231235168782,-10.602808483022443,-10.672645458303748,-11.257494718597172,-11.25749471859558,0.3020952758344215,0.30279946702486693,0.30281319514034605,0.30279946702486693,0.3020952758344215,0.0,0.0,0.0,0.0,0.0
1.699999999999996,0.28219999999999973,0.3843699999999998,-10.62892501311245,-10.550225295015537,-10.544799821787478,-10.550225295015537,-10.62892501311245,-11.255797047112992,-11.2557970471114,0.3012770988448647,0.3020203601255995,0.3020366621343447,0.3020203601255995,0.3012770988448647,0.0,0.0,0.0,0.0,0.0
