time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.17,0.0,-11.20000000000016,-11.20000000000016,-11.200000000000102,-11.20000000000016,-11.20000000000016,-11.199999999999989,-11.199999999999989,0.368938357463873,0.369241683224627,0.369241683224627,0.369241683224627,0.368938357463873,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.1766,0.017330000000000005,-11.168786143047896,-11.168484013498585,-11.168482264114289,-11.168484013498585,-11.168786143047896,-11.199951226294502,-11.199951226294331,0.36119343658096825,0.3615095223251397,0.3615095273452261,0.3615095223251397,0.36119343658096825,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.1832,0.03532000000000001,-11.13671433607567,-11.13555934001846,-11.135547381364177,-11.13555934001846,-11.13671433607567,-11.199814225962598,-11.19981422596237,0.3539926850809968,0.3543231332804843,0.35432316773211164,0.3543231332804843,0.3539926850809968,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.18980000000000002,0.05397000000000001,-11.103789757598804,-11.101232919075699,-11.101195004732233,-11.101232919075699,-11.103789757598804,-11.199586869154075,-11.199586869153734,0.3473236574917117,0.347670083223906,0.3476701928642746,0.347670083223906,0.3473236574917117,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.19640000000000002,0.07328000000000003,-11.070019724946746,-11.065513840460085,-11.065427266551524,-11.065513840460085,-11.070019724946746,-11.199267050653134,-11.199267050652622,0.3411731636768687,0.3415371933007097,0.34153744456481805,0.3415371933007097,0.3411731636768687,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.203,0.09325000000000003,-11.035412734613487,-11.028412412730177,-11.028247833753198,-11.028412412730177,-11.035412734613487,-11.198852693623735,-11.198852693623053,0.33552733240173305,0.33591060208126394,0.33591108140681575,0.33591060208126394,0.33552733240173305,0.0,0.0,0.0,0.0,0.0
0.5999999999999999,0.2096,0.11388000000000002,-10.999978308734967,-10.989940031628407,-10.989661763901609,-10.989940031628407,-10.999978308734967,-11.198341752553517,-11.198341752552778,0.33037168013393947,0.33077583427560253,0.33077664742038043,0.33077583427560253,0.33037168013393947,0.0,0.0,0.0,0.0,0.0
0.6999999999999995,0.21619999999999998,0.13517,-10.963726884174946,-10.950109088027261,-10.949675401545903,-10.950109088027261,-10.963726884174946,-11.197732215845747,-11.19773221584478,0.32569118547287745,0.32611787510869295,0.3261191464606978,0.32611787510869295,0.32569118547287745,0.0,0.0,0.0,0.0,0.0
0.7999999999999992,0.22279999999999994,0.15711999999999998,-10.926669711500267,-10.90893288320109,-10.908296282638332,-10.90893288320109,-10.926669711500267,-11.197022108110787,-11.197022108109707,0.321470367188659,0.3219212483278039,0.3219231202088759,0.3219212483278039,0.321470367188659,0.0,0.0,0.0,0.0,0.0
0.8999999999999988,0.22939999999999994,0.17973,-10.888818759159733,-10.86642554690252,-10.865533042405161,-10.86642554690252,-10.888818759159733,-11.19620949217898,-11.19620949217773,0.3176933639325248,0.3181700959003471,0.3181727278644608,0.3181700959003471,0.3176933639325248,0.0,0.0,0.0,0.0,0.0
