time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.17,0.0,-11.29000000000002,-11.29000000000002,-11.290000000000191,-11.29000000000002,-11.29000000000002,-11.29000000000002,-11.29000000000002,0.36868109827593915,0.36898439866632093,0.36898439866632093,0.36898439866632093,0.36868109827593915,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.1766,0.017330000000000005,-11.258778924885746,-11.258476722728915,-11.258474972921476,-11.258476722728915,-11.258778924885746,-11.28995121501083,-11.289951215010717,0.36093515141556787,0.36125121147317474,0.3612512164970055,0.36125121147317474,0.36093515141556787,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.1832,0.03532000000000001,-11.226699722087005,-11.225544453557802,-11.225532492063053,-11.225544453557802,-11.226699722087005,-11.289814183025953,-11.289814183025783,0.3537334056043223,0.35406382900825467,0.35406386348577973,0.35406382900825467,0.3537334056043223,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.18980000000000002,0.05397000000000001,-11.193767569700526,-11.191210132360538,-11.191172209087881,-11.191210132360538,-11.193767569700526,-11.289586773757605,-11.289586773757435,0.3470634166812943,0.34740981976940616,0.3474099294930294,0.34740981976940616,0.3470634166812943,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.19640000000000002,0.07328000000000003,-11.159989785017103,-11.155482849616817,-11.155396255422886,-11.155482849616817,-11.159989785017103,-11.289266881553715,-11.289266881553488,0.34091199552328405,0.341276005962744,0.34127625741964196,0.341276005962744,0.34091199552328405,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.203,0.09325000000000003,-11.125374864630203,-11.118372914705787,-11.118208297297542,-11.118372914705787,-11.125374864630203,-11.288852429143105,-11.288852429142764,0.3352652716441275,0.33564852694943365,0.3356490066465018,0.33564852694943365,0.3352652716441275,0.0,0.0,0.0,0.0,0.0
0.5999999999999999,0.2096,0.11388000000000002,-11.089932330929969,-11.079891724308368,-11.079613391766031,-11.079891724308368,-11.089932330929969,-11.288341370580326,-11.288341370579815,0.3301087620238851,0.33051290798882005,0.3305137217699576,0.33051290798882005,0.3301087620238851,0.0,0.0,0.0,0.0,0.0
0.6999999999999995,0.21619999999999998,0.13517,-11.053672621148337,-11.040051670333128,-11.039617883039739,-11.040051670333128,-11.053672621148337,-11.287731693837031,-11.287731693836406,0.32542744556383585,0.3258541346393917,0.3258554069954165,0.3258541346393917,0.32542744556383585,0.0,0.0,0.0,0.0,0.0
0.7999999999999992,0.22279999999999994,0.15711999999999998,-11.016606986340435,-10.998866055193218,-10.998229306903397,-10.998866055193218,-11.016606986340435,-11.287021423095041,-11.287021423094359,0.3212058411485185,0.3216567307893945,0.32165860416135106,0.3216567307893945,0.3212058411485185,0.0,0.0,0.0,0.0,0.0
0.8999999999999988,0.22939999999999994,0.17973,-10.978747395552375,-10.956349009877442,-10.955456298569459,-10.956349009877442,-10.978747395552375,-11.286208620758828,-11.286208620758089,0.31742808737719164,0.31790483837590194,0.3179074724529748,0.31790483837590194,0.31742808737719164,0.0,0.0,0.0,0.0,0.0
