time_s,current_density_Acm2,charge_Ccm2,T_cell_1_C,T_cell_2_C,T_cell_3_C,T_cell_4_C,T_cell_5_C,T_endplate_left_C,T_endplate_right_C,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,ice_cell_1_max_fraction,ice_cell_2_max_fraction,ice_cell_3_max_fraction,ice_cell_4_max_fraction,ice_cell_5_max_fraction
0.0,0.17,0.0,-11.259999999999991,-11.259999999999991,-11.260000000000048,-11.259999999999991,-11.259999999999991,-11.259999999999991,-11.259999999999991,0.36876686543136883,0.3690701742792544,0.3690701742792544,0.3690701742792544,0.36876686543136883,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.1766,0.017330000000000005,-11.228781331338894,-11.228479153389287,-11.228477403723787,-11.228479153389287,-11.228781331338894,-11.259951218772528,-11.259951218772528,0.3610212609284336,0.36133732954878944,0.3613373345713679,0.36133732954878944,0.3610212609284336,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.1832,0.03532000000000001,-11.196704594234177,-11.195549416542576,-11.195537455998704,-11.195549416542576,-11.196704594234177,-11.259814197340404,-11.25981419734029,0.35381984690351514,0.3541502785727109,0.3541503130415845,0.3541502785727109,0.35381984690351514,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.18980000000000002,0.05397000000000001,-11.163774966922176,-11.161217729218379,-11.16117980892409,-11.161217729218379,-11.163774966922176,-11.259586805561582,-11.259586805561412,0.3471501787587178,0.3474965893940949,0.34749669908993913,0.3474965893940949,0.3471501787587178,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.19640000000000002,0.07328000000000003,-11.129999766703008,-11.125493181664865,-11.125406594237006,-11.125493181664865,-11.129999766703008,-11.259266937929453,-11.25926693792917,0.3409990670333334,0.3413630838656026,0.34136333525817464,0.3413630838656026,0.3409990670333334,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.203,0.09325000000000003,-11.095387490140922,-11.088386082989587,-11.088221478398054,-11.088386082989587,-11.095387490140922,-11.258852517317905,-11.258852517317564,0.33535264099186074,0.3357359010849773,0.3357363806580902,0.3357359010849773,0.33535264099186074,0.0,0.0,0.0,0.0,0.0
0.5999999999999999,0.2096,0.11388000000000002,-11.059947659540512,-11.049907829560027,-11.049629518626716,-11.049907829560027,-11.059947659540512,-11.258341497925983,-11.258341497925642,0.3301964174437825,0.3306005661286772,0.330601379697515,0.3306005661286772,0.3301964174437825,0.0,0.0,0.0,0.0,0.0
0.6999999999999995,0.21619999999999998,0.13517,-11.023690712008886,-11.01007081293335,-11.009637059252782,-11.01007081293335,-11.023690712008886,-11.25773186786921,-11.25773186786887,0.3255153751900099,0.32594206444427976,0.3259433364653379,0.32594206444427976,0.3255153751900099,0.0,0.0,0.0,0.0,0.0
0.7999999999999992,0.22279999999999994,0.15711999999999998,-10.986627898442293,-10.96888833514953,-10.968251636117088,-10.96888833514953,-10.986627898442293,-11.257021651472485,-11.257021651472087,0.32129403307720766,0.3217449198732901,0.3217467927478421,0.3217449198732901,0.32129403307720766,0.0,0.0,0.0,0.0,0.0
0.8999999999999988,0.22939999999999994,0.17973,-10.948771187686305,-10.926374526784116,-10.925481884430496,-10.926374526784116,-10.948771187686305,-11.256208911282044,-11.256208911281647,0.31751652972227024,0.31799327436319297,0.31799590773532715,0.31799327436319297,0.31751652972227024,0.0,0.0,0.0,0.0,0.0
0.9999999999999984,0.2359999999999999,0.20299999999999996,-10.910133174800649,-10.88254426688934,-10.881337449104365,-10.88254426688934,-10.910133174800649,-11.255291749812727,-11.25529174981233,0.31416670328240476,0.3146709677416027,0.31467453779231724,0.3146709677416027,0.31416670328240476,0.0,0.0,0.0,0.0,0.0
1.099999999999998,0.24259999999999987,0.22692999999999997,-10.870726993167182,-10.837413104693383,-10.835828897375336,-10.837413104693383,-10.870726993167182,-11.2542683110388,-11.254268311038288,0.31122816994418384,0.3117616162237635,0.3117663149627649,0.3117616162237635,0.31122816994418384,0.0,0.0,0.0,0.0,0.0
1.1999999999999977,0.24919999999999987,0.2515199999999999,-10.830566230446891,-10.79099718322783,-10.788967633843129,-10.79099718322783,-10.830566230446891,-11.253136781642866,-11.253136781642297,0.30868440006310893,0.30924868858290255,0.30925472313989194,0.30924868858290255,0.30868440006310893,0.0,0.0,0.0,0.0,0.0
1.2999999999999974,0.2557999999999998,0.2767699999999999,-10.789664848449092,-10.743313165013376,-10.740765818050477,-10.743313165013376,-10.789664848449092,-11.251895392031884,-11.251895392031088,0.3065187911076482,0.3071155791358078,0.30712317105293097,0.3071155791358078,0.3065187911076482,0.0,0.0,0.0,0.0,0.0
1.399999999999997,0.2623999999999998,0.3026799999999998,-10.748037107078403,-10.694378160193537,-10.691236284865852,-10.694378160193537,-10.748037107078403,-11.250542417133602,-11.250542417132863,0.3047147367532666,0.3053456768872047,0.305355061414644,0.3053456768872047,0.3047147367532666,0.0,0.0,0.0,0.0,0.0
1.4999999999999967,0.2689999999999998,0.32924999999999977,-10.705697492420768,-10.644209657244119,-10.640392467839376,-10.644209657244119,-10.705697492420768,-11.24907617698608,-11.249076176985113,0.30325569163789845,0.3039224303430612,0.30393385573944354,0.3039224303430612,0.30325569163789845,0.0,0.0,0.0,0.0,0.0
1.5999999999999963,0.27559999999999973,0.35647999999999985,-10.66266064912503,-10.592825456549804,-10.588248325737027,-10.592825456549804,-10.66266064912503,-11.24749503712951,-11.24749503712843,0.3021252314328109,0.3028294076453686,0.3028431344847694,0.3028294076453686,0.3021252314328109,0.0,0.0,0.0,0.0,0.0
1.699999999999996,0.28219999999999973,0.3843699999999998,-10.618941317087263,-10.540243607001628,-10.534818272407108,-10.540243607001628,-10.618941317087263,-11.24579740881751,-11.24579740881643,0.3013071080059561,0.3020503518041492,0.3020666522912901,0.3020503518041492,0.3013071080059561,0.0,0.0,0.0,0.0,0.0
1.7999999999999956,0.2887999999999997,0.4129199999999997,-10.574554272509374,-10.486482345792524,-10.480117110100366,-10.486482345792524,-10.574554272509374,-11.243981749056843,-11.24398174905582,0.3007852995594643,0.30156923090726995,0.3015883882024838,0.30156923090726995,0.3007852995594643,0.0,0.0,0.0,0.0,0.0
