time_s,current_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,left_plate_C,right_plate_C,V1_V,V2_V,V3_V,V4_V,V5_V,ice1,ice2,ice3,ice4,ice5,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,mode1,mode2,mode3,mode4,mode5
4.74999999999999,0.02374999999999995,0.05640624999999993,-20.3047107884056,-20.21883872051697,-20.192536477631194,-20.21883872051029,-20.30471078840094,-20.454471364091205,-20.454471364090807,0.7099128376808794,0.7101871799444863,0.7102584362368259,0.7101871799445043,0.7099128376808922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
4.999999999999989,0.024999999999999946,0.06249999999999992,-20.300822411923377,-20.213312021452595,-20.186744734882865,-20.21331202144671,-20.300822411920677,-20.4558204399886,-20.455820439988173,0.7059055313194876,0.7061862446678878,0.7062581383088548,0.7061862446679036,0.7059055313194948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.2499999999999885,0.026249999999999944,0.0689062499999999,-20.296679760090285,-20.207401724630728,-20.180538635462426,-20.20740172462564,-20.29667976008801,-20.457131707876385,-20.457131707875845,0.7020544653751606,0.7023419262548009,0.7024145497359464,0.7023419262548141,0.7020544653751664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.499999999999988,0.027499999999999938,0.07562499999999989,-20.292285486861545,-20.201109011648242,-20.173918094136837,-20.20110901164219,-20.292285486858844,-20.458403683778556,-20.458403683777874,0.6983505326782697,0.6986451187631643,0.6987185669532671,0.6986451187631809,0.6983505326782767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.749999999999987,0.028749999999999935,0.08265624999999988,-20.28764215101259,-20.19443520368074,-20.166883248023026,-20.194435203670537,-20.287642151009493,-20.459634912452685,-20.459634912451975,0.694785893912479,0.6950879839381802,0.6951623540145625,0.6950879839382079,0.6947858939124874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.999999999999986,0.02999999999999993,0.08999999999999986,-20.28275222587203,-20.18738175294743,-20.159434447236833,-20.18738175293373,-20.282752225866233,-20.460823966562486,-20.460823966561662,0.6913537461803452,0.691663719750188,0.6917391111086519,0.6916637197502252,0.6913537461803609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.249999999999985,0.031249999999999924,0.09765624999999985,-20.277618108332945,-20.179950235086636,-20.15157224594296,-20.179950235071345,-20.277618108324447,-20.46196944592029,-20.461969445919465,0.6880481390255465,0.688366376399101,0.6884428905482963,0.6883663763991428,0.6880481390255699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.499999999999984,0.03249999999999992,0.10562499999999982,-20.272242127146257,-20.1721423422982,-20.14329739378644,-20.17214234228061,-20.27224212713611,-20.46306997679588,-20.463069976795026,0.6848638268017183,0.6851907086725442,0.6852684491171895,0.6851907086725917,0.6848638268017457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.749999999999983,0.03374999999999992,0.1139062499999998,-20.266626550503986,-20.163959877106464,-20.134610827630638,-20.16395987708981,-20.266626550493385,-20.464124211283945,-20.46412421128298,0.6817961492121246,0.6821320564799502,0.6822111285963827,0.6821320564799946,0.6817961492121535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.999999999999982,0.03499999999999991,0.12249999999999978,-20.2607735929339,-20.155404746644507,-20.125513663585735,-20.15540474662933,-20.260773592922135,-20.465130826726238,-20.465130826725215,0.6788409339236895,0.6791862474646866,0.6792667583714181,0.6791862474647274,0.6788409339237212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.249999999999981,0.03624999999999991,0.13140624999999972,-20.254685421522396,-20.146478957349757,-20.116007189282016,-20.146478957337308,-20.254685421508697,-20.466088525183494,-20.4660885251823,0.6759944166536885,0.6763495170915057,0.6764315755168749,0.676349517091539,0.6759944166537255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.4999999999999805,0.0374999999999999,0.14062499999999975,-20.248364161529565,-20.137184610014202,-20.10609285635394,-20.13718461000252,-20.24836416151527,-20.466996032950732,-20.466996032949424,0.6732531752160583,0.6736184426955565,0.6737021588441938,0.6736184426955883,0.6732531752160972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.74999999999998,0.038749999999999896,0.15015624999999974,-20.241811901389696,-20.127523895109732,-20.09577227316143,-20.12752389509936,-20.241811901377048,-20.467852100113646,-20.467852100112253,0.670614074817251,0.6709898887822976,0.6710753742015755,0.6709898887823251,0.670614074817285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.999999999999979,0.0399999999999999,0.1599999999999997,-20.235030697174807,-20.11749908836157,-20.085047197664636,-20.117499088352048,-20.235030697161903,-20.46865550014016,-20.468655500138738,0.6680742224899573,0.6684609614662673,0.6685483289138973,0.6684609614662922,0.6680742224899916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.249999999999979,0.04124999999999989,0.1701562499999995,-20.2280225765181,-20.107112546492772,-20.07391953048537,-20.107112546480664,-20.228022576505936,-20.469405029503406,-20.46940502950204,0.6656309290043154,0.6660289703880459,0.6661183337015228,0.6660289703880788,0.6656309290043481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.499999999999979,0.04249999999999989,0.1806249999999994,-20.2207895420527,-20.09636670311366,-20.06239130812733,-20.09636670310374,-20.22078954203988,-20.47009950733363,-20.470099507332094,0.6632816769393397,0.663691396791948,0.6637828707604368,0.6636913967919752,0.6632816769393751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.749999999999979,0.04374999999999989,0.19140624999999928,-20.21333357441199,-20.085264064768182,-20.050464696353373,-20.085264064757922,-20.2133335743963,-20.470737775092914,-20.47073777509135,0.661024093860929,0.6614458667105787,0.6615395669497992,0.6614458667106061,0.6610240938609708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.999999999999979,0.044999999999999894,0.20249999999999913,-20.205656634807895,-20.07380720704583,-20.038141983710176,-20.073807207035713,-20.205656634792774,-20.4713186962735,-20.47131869627185,0.6588559297571429,0.659290128406975,0.659386171237327,0.6592901284070023,0.6588559297571839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
9.249999999999979,0.046249999999999895,0.21390624999999894,-20.19776066722426,-20.061998770801438,-20.025425575172164,-20.061998770792712,-20.19776066720877,-20.47184115611276,-20.471841156110997,0.6567750380408951,0.6572220333842257,0.6573205357125378,0.657222033384249,0.6567750380409367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
9.499999999999979,0.047499999999999896,0.22562499999999883,-20.18964760026168,-20.04984145842033,-20.01231798594003,-20.049841458410867,-20.18964760024528,-20.47230406132502,-20.47230406132317,0.6547793595557416,0.6552395203983634,0.6553405996033285,0.6552395203983884,0.6547793595557858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
9.749999999999979,0.0487499999999999,0.23765624999999868,-20.181319348650135,-20.03733803016422,-19.998821835358058,-20.037338030155155,-20.181319348636208,-20.472706339846184,-20.47270633984425,0.6528669091201375,0.6533406020096538,0.6534443758311823,0.6533406020096779,0.6528669091201751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
9.999999999999979,0.04999999999999989,0.2499999999999985,-20.17277781450349,-20.024491300554388,-19.984939840947305,-20.0244913005468,-20.172777814489166,-20.473046940590137,-20.473046940588176,0.651035764224851,0.6515233532872095,0.6516299397197661,0.6515233532872298,0.65103576422489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
10.249999999999979,0.05124999999999989,0.26265624999999837,-20.164024888256506,-20.011304134797854,-19.970674812587305,-20.011304134790407,-20.16402488824258,-20.473324833213866,-20.473324833211876,0.6492840555626304,0.6497859023456816,0.6498954195355822,0.6497859023457014,0.6492840555626677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
10.499999999999979,0.052499999999999894,0.2756249999999982,-20.155062449421507,-19.997779445259624,-19.956029646789887,-19.99777944525306,-20.155062449406643,-20.473539007890054,-20.473539007887922,0.6476099591204074,0.6481264224446261,0.6482389885913976,0.6481264224446437,0.6476099591204478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
10.749999999999979,0.053749999999999895,0.288906249999998,-20.145892367083746,-19.983920187975457,-19.94100732112591,-19.983920187967726,-20.14589236706965,-20.47368847508571,-20.473688475083435,0.6460116896071914,0.6465431254233701,0.646658858685095,0.6465431254233909,0.6460116896072293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
10.999999999999979,0.054999999999999896,0.3024999999999978,-20.136516500241925,-19.96972935919692,-19.925610888737452,-19.969729359188875,-20.136516500227316,-20.473772265344905,-20.473772265342546,0.6444874950248498,0.6450342562788483,0.64515327468152,0.6450342562788703,0.6444874950248892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
11.249999999999979,0.0562499999999999,0.31640624999999767,-20.126936697952175,-19.955209991988028,-19.909843473005367,-19.955209991978307,-20.126936697936628,-20.47378942907494,-20.47378942907247,0.6430356522179959,0.6435980887223616,0.6437205100731597,0.6435980887223876,0.6430356522180377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
11.499999999999979,0.05749999999999989,0.33062499999999745,-20.117154799341677,-19.940365152839973,-19.893708262307484,-19.940365152831305,-20.117154799326045,-20.47373903633394,-20.473739036331466,0.6416544632625611,0.6422329215750886,0.6423588633795319,0.6422329215751124,0.6416544632626031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
