time_s,current_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,left_plate_C,right_plate_C,V1_V,V2_V,V3_V,V4_V,V5_V,ice1,ice2,ice3,ice4,ice5,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,mode1,mode2,mode3,mode4,mode5
0.0,0.0,0.0,-30.00000000000017,-30.00000000000017,-30.00000000000017,-30.00000000000017,-30.000000000000085,-30.0,-30.0,1.26757512097522,1.26757512097522,1.26757512097522,1.26757512097522,1.26757512097522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
0.1,0.0005,2.5e-05,-29.838582134275185,-29.836790164384865,-29.836777607658462,-29.836790164384865,-29.838582134275015,-29.99971807642376,-29.999718076423733,0.8867930073060628,0.8867997297235254,0.8867997707451666,0.8867997297235254,0.8867930073060635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.19999999999999998,0.001,0.00010000000000000002,-29.67992689586626,-29.67357850170194,-29.673504847033172,-29.673578501700973,-29.679926895867027,-29.998991868609494,-29.99899186860955,0.8572570076331351,0.8572787443180333,0.8572789763588782,0.8572787443180365,0.8572570076331332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.3,0.0015,0.00022500000000000002,-29.52393685096149,-29.51039943609021,-29.51018099507371,-29.510399436090864,-29.523936850960695,-29.9978301892657,-29.997830189265727,0.8397565427366025,0.8398008900558025,0.8398015636030515,0.8398008900558007,0.8397565427366053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.4,0.002,0.00039999999999999996,-29.37051946833077,-29.347286326465422,-29.346807500724083,-29.34728632646653,-29.370519468330627,-29.996241563010898,-29.996241563010955,0.8271779069684013,0.8272519350168364,0.8272533890883639,0.8272519350168329,0.8271779069684017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.5,0.0025,0.0006249999999999998,-29.219586156259368,-29.184270792613546,-29.18338709624453,-29.184270792616303,-29.219586156258572,-29.994234238887884,-29.99423423888797,0.8172928931863704,0.8174032248985532,0.8174058770140221,0.8174032248985448,0.8172928931863729,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.6,0.003,0.0008999999999999994,-29.071051911402918,-29.02138263346822,-29.019923513457172,-29.021382633471006,-29.071051911401355,-29.9918162014836,-29.991816201483687,0.8091095810894425,0.8092624423404629,0.8092667797081601,0.8092624423404543,0.8091095810894474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.7,0.0034999999999999996,0.001224999999999999,-28.924835092179364,-28.85864985485378,-28.856421321469412,-28.858649854856026,-28.92483509217979,-29.988995181285333,-29.988995181285333,0.8020992134565662,0.8023004696597732,0.8023070412804956,0.8023004696597665,0.8020992134565652,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.7999999999999999,0.004,0.0015999999999999986,-28.780857240123424,-28.69609873192175,-28.692885810405755,-28.696098731924252,-28.780857240122657,-29.98577866446678,-29.98577866446678,0.7959464232518141,0.7962016083064576,0.7962110178263321,0.7962016083064505,0.7959464232518169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.8999999999999999,0.0045,0.002024999999999998,-28.63904292593668,-28.53375388412971,-28.529322898321823,-28.533753884135223,-28.639042925934916,-29.982173902194347,-29.982173902194347,0.7904479828402654,0.7907623231867814,0.7907752223889309,0.7907623231867652,0.7904479828402702,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
0.9999999999999999,0.004999999999999999,0.002499999999999998,-28.499319610920736,-28.37163835421876,-28.365739052191458,-28.371638354225524,-28.49931961091869,-29.978187919504762,-29.978187919504734,0.7854652798800702,0.7858437151543571,0.7858607980098734,0.7858437151543375,0.7854652798800762,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
1.0999999999999996,0.005499999999999998,0.0030249999999999977,-28.36161751932346,-28.20977368743192,-28.202141218643504,-28.209773687440247,-28.36161751932383,-29.9738275237911,-29.973827523791073,0.780899570080337,0.7813467712548792,0.7813687684717713,0.781346771254855,0.7808995700803358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
1.1999999999999993,0.005999999999999997,0.0035999999999999973,-28.22586951920681,-28.04818000917706,-28.038536762058385,-28.048180009186666,-28.225869519205332,-29.969099312923788,-29.96909931292373,0.7766780464357904,0.7771984320157004,0.7772261060364964,0.7771984320156725,0.776678046435795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,hold,hold,hold,hold,hold
