time_s,current_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,left_plate_C,right_plate_C,V1_V,V2_V,V3_V,V4_V,V5_V,ice1,ice2,ice3,ice4,ice5,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,mode1,mode2,mode3,mode4,mode5
53.74999999999785,0.2687499999999892,7.222656249999788,-24.874784499263058,-22.98669834064077,-22.393927280733237,-22.98669488051246,-24.874777747879364,-27.661443066778304,-27.661433961010886,0.6426857369774424,0.6497404909826147,0.6518111969239112,0.6497405053693347,0.6426857642299639,0.043058380760752295,0.03931820576019855,0.03810411310850053,0.03931819173943558,0.043058356270457294,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
53.99999999999783,0.2699999999999892,7.289999999999785,-24.84024519210422,-22.940923812035578,-22.34451052790436,-22.940920359732303,-24.840238455327153,-27.642523863503357,-27.642514776458995,0.6427043339136126,0.649813287125724,0.6519008202497291,0.6498133015332312,0.6427043612019457,0.04371491865031356,0.03991721563452954,0.038684207741360443,0.03991720150249926,0.043714893959280576,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
54.24999999999782,0.2712499999999891,7.357656249999782,-24.805574085947512,-22.89499590365196,-22.29493294413166,-22.894992459144646,-24.80556736374257,-27.62350031362388,-27.62349124526918,0.6427176529859292,0.6498811661971831,0.6519856470426459,0.6498811806256697,0.6427176803107666,0.044376749921560474,0.04052077474337751,0.03926859401444603,0.040520760500036654,0.04437672502894705,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
54.499999999997804,0.27249999999998903,7.42562499999978,-24.770771074919423,-22.848914644085056,-22.245194631910238,-22.848911207351534,-24.770764367246983,-27.60437225216083,-27.604363202462167,0.6427257069373487,0.6499441481836561,0.6520656948285057,0.6499441626333625,0.6427257342994435,0.04504386903964899,0.04112886208711866,0.03985725789380753,0.041128847732402045,0.045043843944481333,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
54.74999999999779,0.27374999999998895,7.493906249999777,-24.735836050544776,-22.802680059484572,-22.195295684522534,-22.802676630495654,-24.735829357369965,-27.585139514577605,-27.58513048350156,0.6427285083251679,0.6500022518956929,0.6521409813691407,0.6500022663669645,0.6427285357252879,0.04571627103340249,0.041741458516492566,0.04045018478533985,0.04174144405013257,0.04571624573463505,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
54.999999999997776,0.27499999999998886,7.562499999999774,-24.700768901630084,-22.756292171268825,-22.14523618642744,-22.756288750007315,-24.700762222923288,-27.565801936759016,-27.565792924272017,0.6427260696677456,0.6500554951720259,0.6522115246513203,0.6500555096652313,0.6427260971066576,0.04639395100611267,0.04235854758677065,0.04104735954247937,0.042358533008333886,0.04639392550266575,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
55.24999999999776,0.27624999999998884,7.631406249999771,-24.665569514206368,-22.709750995219935,-22.095016213545392,-22.709747581659514,-24.66556284992896,-27.54635935498797,-27.546350361056653,0.6427184035239097,0.6501038953267759,0.652277342876633,0.6501039098423435,0.6427184310024187,0.04707690385072424,0.04298011456495176,0.04164876647331922,0.04298009987390566,0.047076878141503554,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
55.49999999999775,0.27749999999998876,7.700624999999769,-24.630237771466057,-22.663056541092516,-22.044635833484847,-22.66305313520897,-24.630231121587713,-27.526811605924394,-27.52680263051508,0.6427055225323888,0.6501474694695404,0.6523384544521378,0.65014748400791,0.6427055500512812,0.04776512409403515,0.04360614547125266,0.04225438934717155,0.043606130667011564,0.04776509817794295,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
55.74999999999773,0.2787499999999887,7.770156249999766,-24.594773553775667,-22.61620881243755,-21.9940951057159,-22.61620541420595,-24.594766918259637,-27.50715852658172,-27.50714956966101,0.6426874394285256,0.6501862346914831,0.6523948779817431,0.6501862492531079,0.6426874669886102,0.04845860581572885,0.0442366264657339,0.04286421140062106,0.04423661154768733,0.04845857969166987,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
55.99999999999772,0.2799999999999886,7.839999999999764,-24.559176738662188,-22.569207806551532,-21.943394081771345,-22.56920441595264,-24.559170117480164,-27.487399954305232,-27.487391015839677,0.6426641670488641,0.6502202081638262,0.6524466322580494,0.6502202227491469,0.642664194650932,0.04915734260905052,0.04487154350321681,0.043478215343124245,0.04487152847074444,0.04915731627593393,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
